iter	F1	CrossEntropy
884	0.8961935864	0.3315299851
885	0.8962415676	0.3313275638
886	0.8962415676	0.3312040336
887	0.8961935864	0.3311231789
888	0.896289554	0.3310030264
889	0.8963855422	0.3308647424
890	0.896433544	0.3307284595
891	0.896529563	0.3305629872
892	0.8964815509	0.3304485942
893	0.8964815509	0.330378845
894	0.8964815509	0.3302116202
895	0.8963855422	0.3301054106
896	0.896433544	0.3300283579
897	0.8964815509	0.3299012777
898	0.896433544	0.3298530687
899	0.896433544	0.3297497046
900	0.896433544	0.3297113778
901	0.8967697005	0.3295406925
902	0.8967216627	0.3294248408
903	0.8967697005	0.3293619514
904	0.8969138448	0.329201838
905	0.8968657916	0.3290910821
906	0.8969138448	0.3289886852
907	0.8969138448	0.3288744827
908	0.8969138448	0.3287648745
909	0.8969619032	0.3286648261
910	0.8971061093	0.3285018421
911	0.8972984563	0.3283564378
912	0.8972984563	0.3282792056
913	0.8972984563	0.3282626985
914	0.8977120506	0.328165026
915	0.8978082632	0.3280424469
916	0.897663952	0.3279059339
917	0.8975196871	0.3277686992
918	0.897663952	0.3276342611
919	0.8977120506	0.3274903424
920	0.8979044965	0.3273861885
921	0.8979526209	0.3273204154
922	0.8979044965	0.327237354
923	0.8980488851	0.3270971722
924	0.8978563773	0.326981151
925	0.8978563773	0.3268836229
926	0.8978082632	0.3267712454
927	0.8979526209	0.3266405887
928	0.8980007504	0.3264092513
929	0.8980970249	0.3262867052
930	0.8981933201	0.3261649038
931	0.8982896359	0.3260342422
932	0.8982414754	0.3258755653
933	0.8982896359	0.3256946435
934	0.8983859724	0.3255949634
935	0.8984823296	0.3253846988
936	0.8985305159	0.3252115063
937	0.8985305159	0.3250913268
938	0.8985787074	0.3249957933
939	0.8985305159	0.3248682395
940	0.8985305159	0.3247725578
941	0.8985305159	0.3246624076
942	0.8985305159	0.3246077847
943	0.8987233129	0.3243923789
944	0.8986751059	0.3242855292
945	0.898867965	0.3241657962
946	0.8989644256	0.323976249
947	0.8989644256	0.3239591668
948	0.8989644256	0.3238433222
949	0.8991091553	0.3237217164
950	0.8990609069	0.3236375374
951	0.8992539316	0.3234726431
952	0.8993022008	0.323426316
953	0.8992539316	0.3232024837
954	0.8992056677	0.3231556821
955	0.8992539316	0.3229976511
956	0.8993504751	0.3228712621
957	0.8994953291	0.3226854503
958	0.8994470392	0.3225773769
959	0.8994470392	0.3223912651
960	0.8994953291	0.3222957571
961	0.8994953291	0.322131694
962	0.8994953291	0.3220342436
963	0.8994470392	0.3219183116
964	0.8995436242	0.3218697749
965	0.8995436242	0.3217018623
966	0.8996402298	0.3215492984
967	0.8995919244	0.3214243234
968	0.8996885404	0.3213785575
969	0.8996885404	0.3212713419
970	0.8998335034	0.321080138
971	0.8997851772	0.3210331814
972	0.8998818348	0.3208820822
973	0.8999301713	0.3207525704
974	0.9001719321	0.3206581906
975	0.9001235695	0.3205397896
976	0.9001719321	0.3204419757
977	0.9002202998	0.3203611494
978	0.9002686728	0.3201837812
979	0.9003170509	0.3200438304
980	0.9004622165	0.3198711283
981	0.9003170509	0.3196819792
982	0.9005590196	0.3194993597
983	0.9008495537	0.3193709365
984	0.9008979943	0.3192344947
985	0.9008495537	0.3191533114
986	0.9008979943	0.3190225357
987	0.9009464401	0.3188134878
988	0.9010433473	0.3187042921
989	0.9010433473	0.3185963528
990	0.9010918087	0.3184817124
991	0.9011887472	0.3182845863
992	0.9012372243	0.3181247212
993	0.9013341941	0.3179806612
994	0.9014311848	0.3178520797
995	0.9019417998	0.317766267
996	0.9019903174	0.3177182539
997	0.901722282	0.3176388244
998	0.9021844399	0.3175171526
999	0.9020873682	0.3173940662
1000	0.9021359014	0.3173286677
1001	0.9021359014	0.3173062976
1002	0.9021844399	0.3172057265
1003	0.9023300866	0.3170851377
1004	0.9022815325	0.3169535588
1005	0.9023300866	0.3168283589
1006	0.9024757804	0.3167855219
1007	0.9024757804	0.3166731222
1008	0.902378646	0.3164769445
1009	0.9024272106	0.3164302147
1010	0.9024757804	0.3162795444
1011	0.9024272106	0.316121991
1012	0.9024272106	0.3159530091
1013	0.9024757804	0.3157971244
1014	0.9024757804	0.3157136005
1015	0.902670112	0.3155135824
1016	0.9028159156	0.315373792
1017	0.9027673091	0.3152732307
1018	0.9028159156	0.3151507876
1019	0.9028645272	0.3150416125
1020	0.9031910886	0.3149391397
1021	0.9032883053	0.3148052591
1022	0.9037602883	0.3147476852
1023	0.9036144578	0.3145963445
1024	0.9037116729	0.3145435313
1025	0.9039548023	0.314397165
1026	0.9035418237	0.3143448087
1027	0.9041007427	0.314213532
1028	0.9043440814	0.3140486549
1029	0.9045875512	0.313916268
1030	0.9045875512	0.3138877839
1031	0.9045388467	0.3137976579
1032	0.9045875512	0.3137165247
1033	0.9046362608	0.3136116086
1034	0.9045875512	0.3135181545
1035	0.9045875512	0.3134189038
1036	0.9046362608	0.3132587977
1037	0.9043206551	0.313180026
1038	0.9044181034	0.313098997
1039	0.9045155728	0.3130201153
1040	0.9045643154	0.3128939813
1041	0.9045155728	0.3128150549
1042	0.9045155728	0.3127033073
1043	0.9045643154	0.3125433671
1044	0.9046130632	0.3124251998
1045	0.9046130632	0.3123014262
1046	0.9045155728	0.3122230992
1047	0.9046618162	0.312036718
1048	0.9046130632	0.3118961996
1049	0.9041893568	0.3117687915
1050	0.9042381106	0.311653208
1051	0.9043844038	0.3114994959
1052	0.9044819589	0.3113432668
1053	0.9050032349	0.3112179989
1054	0.9047978437	0.3111037472
1055	0.9053187476	0.3109612181
1056	0.9053187476	0.3109297484
1057	0.9044819589	0.3107849803
1058	0.905149636	0.3106489203
1059	0.9046771322	0.3105538417
1060	0.905149636	0.3104687166
1061	0.9048723898	0.3103253596
1062	0.9049212174	0.3102066592
1063	0.9054425805	0.3101043264
1064	0.9059534081	0.3099606284
1065	0.9059534081	0.3099183884
1066	0.9055300782	0.30984552
1067	0.9056766674	0.3097354075
1068	0.9057744199	0.3095232464
1069	0.9052631579	0.3093676814
1070	0.905409783	0.3091951433
1071	0.9053609027	0.3091189988
1072	0.9058721934	0.3090229199
1073	0.9059699881	0.3089018387
1074	0.9055075594	0.308755594
1075	0.9054586685	0.3086801836
1076	0.9055075594	0.3085618206
1077	0.9054586685	0.3084626501
1078	0.9055075594	0.3083961477
1079	0.9055075594	0.3083094234
1080	0.9056053569	0.3082353552
1081	0.9055564555	0.3080813607
1082	0.9059210881	0.3079299391
1083	0.9060678039	0.3078428948
1084	0.9061167198	0.3076984092
1085	0.9057031756	0.3075899366
1086	0.9057031756	0.3075377008
1087	0.9060457075	0.3073333541
1088	0.9061436213	0.3072333667
1089	0.9061436213	0.3071032886
1090	0.9061925862	0.3070335359
1091	0.9067041219	0.3069200431
1092	0.9066061686	0.3067283138
1093	0.9062905318	0.3066311351
1094	0.9073724008	0.3064989013
1095	0.9074214108	0.3063957962
1096	0.9073724008	0.3062715555
1097	0.9073724008	0.3062252857
1098	0.9073724008	0.3061140136
1099	0.9074214108	0.306027924
1100	0.9075684728	0.3058716428
1101	0.9078627398	0.3056788685
1102	0.9078627398	0.3055621794
1103	0.9078627398	0.3054442829
1104	0.9077646296	0.3053257496
1105	0.9079118029	0.3052309746
1106	0.9078627398	0.3050886546
1107	0.9081571977	0.3049778226
1108	0.9082062926	0.3049257069
1109	0.9081081081	0.304841534
1110	0.9082062926	0.3047230969
1111	0.9082553928	0.3046033298
1112	0.9083044983	0.3044836419
1113	0.9083044983	0.3044634475
1114	0.9083044983	0.3043567326
1115	0.9083536091	0.3042780051
1116	0.9084518466	0.3041878218
1117	0.9084027252	0.3041782002
1118	0.9083536091	0.30402202
1119	0.9083044983	0.3039543221
1120	0.908953369	0.3038324511
1121	0.908953369	0.303728553
1122	0.9086977674	0.303631115
1123	0.9087468916	0.3035141062
1124	0.9089434411	0.3033950228
1125	0.9088942958	0.3032771605
1126	0.9089925918	0.3031804237
1127	0.9089434411	0.3030399961
1128	0.9085794655	0.3029410934
1129	0.9087269383	0.3028406092
1130	0.9088744589	0.3027070724
1131	0.9089728326	0.3025372345
1132	0.9090712275	0.3024152103
1133	0.9090712275	0.3023331255
1134	0.9089728326	0.302224612
1135	0.9089728326	0.302111116
1136	0.9089236431	0.3020323492
1137	0.9090712275	0.3019392143
1138	0.9090712275	0.3017685573
1139	0.909120433	0.3016285784
1140	0.9092680814	0.3014460683
1141	0.9095828148	0.3012932606
1142	0.9095828148	0.3012305718
1143	0.9095828148	0.3010953025
1144	0.9095828148	0.30099552
1145	0.9099274656	0.3008679472
1146	0.9100259853	0.3008174098
1147	0.9097113145	0.3006831354
1148	0.9102230886	0.3005686973
1149	0.9097605893	0.3004719594
1150	0.9101738048	0.3004117737
1151	0.9104202773	0.3002601414
1152	0.9104202773	0.3001548241
1153	0.9103216723	0.3000567058
1154	0.9103709721	0.2999319886
1155	0.9106175515	0.299808457
1156	0.9106175515	0.2997214913
1157	0.9107655632	0.2996549924
1158	0.9111291633	0.2995483384
1159	0.9112278611	0.2994300545
1160	0.911375948	0.2992774654
1161	0.9113265804	0.2991889716
1162	0.911425321	0.2990918839
1163	0.9114746993	0.298920677
1164	0.911524083	0.2987770642
1165	0.9116228664	0.298721305
1166	0.9116228664	0.2986246966
1167	0.911573472	0.2984661555
1168	0.9116228664	0.2983935037
1169	0.9116228664	0.2983454913
1170	0.9117710817	0.2982134426
1171	0.9120182143	0.298057107
1172	0.9120182143	0.297933159
1173	0.9121665582	0.297831126
1174	0.9122160169	0.2976735477
1175	0.9120676569	0.2975542901
1176	0.9121171049	0.2973991339
1177	0.9121171049	0.2973534874
1178	0.9121171049	0.2972709671
1179	0.9121171049	0.2971522391
1180	0.9122160169	0.2970562117
1181	0.912265481	0.2969125039
1182	0.9123644252	0.2967658959
1183	0.9124139053	0.2966770744
1184	0.9123644252	0.2965787416
1185	0.9125128817	0.2965366792
1186	0.9125128817	0.2964539246
1187	0.912562378	0.2963692194
1188	0.912562378	0.2963038426
1189	0.912562378	0.2961357834
1190	0.912562378	0.2960480932
1191	0.9127108989	0.2959476303
1192	0.9127604167	0.295865682
1193	0.9127604167	0.2957612373
1194	0.9129090021	0.295632155
1195	0.9128594683	0.2955442376
1196	0.9129090021	0.2954029535
1197	0.9129090021	0.295322045
1198	0.9129585414	0.2952165161
1199	0.9129585414	0.2951424182
1200	0.9129090021	0.2950822636
1201	0.9129090021	0.2949214902
1202	0.9130576359	0.2947820457
1203	0.9131567521	0.2946744508
1204	0.9132063182	0.2946080674
1205	0.9131567521	0.2945198866
1206	0.9131567521	0.2944208841
1207	0.9131071913	0.2942374913
1208	0.9131567521	0.2941144046
1209	0.9132558897	0.2939865749
1210	0.9132558897	0.2938830428
1211	0.9132558897	0.2938031954
1212	0.9133054666	0.2937132061
1213	0.9133550489	0.2935771005
1214	0.9134046365	0.2935049269
1215	0.9134046365	0.2934457764
1216	0.9134046365	0.2933417597
1217	0.9134542296	0.2931837082
1218	0.913503828	0.2930801063
1219	0.913603041	0.2929398259
1220	0.9136526556	0.292878444
1221	0.9136526556	0.2927996407
1222	0.9137022756	0.2927038273
1223	0.9136526556	0.2925687511
1224	0.9137022756	0.2925235077
1225	0.9136526556	0.292438337
1226	0.9137022756	0.2923651122
1227	0.9143508467	0.2923001636
1228	0.9144004777	0.2922709797
1229	0.9144004777	0.2921764051
1230	0.9144997557	0.2920819665
1231	0.914450114	0.2919946587
1232	0.9139504563	0.2918205475
1233	0.9140001087	0.2917103368
1234	0.9140001087	0.2915827584
1235	0.9140001087	0.2915288211
1236	0.9140497664	0.2914003964
1237	0.9140001087	0.2913333047
1238	0.9140001087	0.2913055963
1239	0.9140001087	0.2912097127
1240	0.9138511678	0.2911236333
1241	0.9144997557	0.2910698656
1242	0.9145990553	0.2909467167
1243	0.9146487132	0.2908453245
1244	0.9146487132	0.2907430391
1245	0.9146983765	0.290630163
1246	0.9146487132	0.2905511943
1247	0.9147480452	0.2904342165
1248	0.9148473987	0.2902985126
1249	0.9149467738	0.2901791496
1250	0.9149964695	0.2901058213
1251	0.9149964695	0.2900363745
1252	0.915626018	0.2899274941
1253	0.915626018	0.2897696331
1254	0.915626018	0.2897140727
1255	0.915626018	0.2896951324
1256	0.9156757344	0.2895764676
1257	0.9156757344	0.289490002
1258	0.915626018	0.2893706252
1259	0.9156757344	0.2892683581
1260	0.9156757344	0.2891487638
1261	0.9159791576	0.2890677882
1262	0.9159791576	0.2888890288
1263	0.9160786017	0.2887884771
1264	0.9160786017	0.2887258201
1265	0.9162775546	0.2886317829
1266	0.9162775546	0.2885823443
1267	0.9163770634	0.2884763562
1268	0.9163770634	0.2884065103
1269	0.916426826	0.2883570542
1270	0.916426826	0.2883100029
1271	0.916426826	0.2881655757
1272	0.9165263672	0.2880515664
1273	0.9165263672	0.2880087683
1274	0.916576146	0.2879385823
1275	0.9166757197	0.2878226747
1276	0.9167753151	0.2876881887
1277	0.9167753151	0.2875721494
1278	0.9168251209	0.2874939146
1279	0.9167753151	0.2873992498
1280	0.9168749321	0.2872460366
1281	0.9169247487	0.2870793402
1282	0.9170243982	0.2869470943
1283	0.9170243982	0.2868631113
1284	0.917173913	0.2867617067
1285	0.9172237622	0.2866406302
1286	0.9172237622	0.2866284854
1287	0.9172237622	0.2865167616
1288	0.9172237622	0.28638811
1289	0.9173234767	0.2862718466
1290	0.9173234767	0.2861981556
1291	0.9173234767	0.2861606177
1292	0.9173234767	0.2860218304
1293	0.9172736167	0.2859906082
1294	0.9172736167	0.2858687195
1295	0.9174232128	0.2858065796
1296	0.917826087	0.285634353
1297	0.917826087	0.2855445822
1298	0.917826087	0.2853957513
1299	0.917826087	0.2852719424
1300	0.9177263341	0.2851800747
1301	0.917826087	0.2850681195
1302	0.9179258615	0.2849466118
1303	0.9180256578	0.2848433493
1304	0.9181753928	0.2847548296
1305	0.9180256578	0.2846325026
1306	0.918075564	0.2845427231
1307	0.918075564	0.284448783
1308	0.918075564	0.2843319352
1309	0.9183251767	0.2841217289
1310	0.9184250598	0.2839720218
1311	0.9184250598	0.2838915667
1312	0.9184250598	0.2837650092
1313	0.9184750095	0.2836685268
1314	0.9185249646	0.2835614838
1315	0.9185749252	0.2834969475
1316	0.9185249646	0.2833546966
1317	0.9186748626	0.2832290065
1318	0.9186248912	0.2831650604
1319	0.9187748218	0.2830604067
1320	0.9186748626	0.2829324801
1321	0.9186748626	0.2828312523
1322	0.9186748626	0.2827235211
1323	0.9187748218	0.2825529251
1324	0.9188248096	0.2824623811
1325	0.9189248014	0.2824006015
1326	0.9189248014	0.282288671
1327	0.919024815	0.2821521004
1328	0.9190748299	0.2820781746
1329	0.9189748055	0.2819755686
1330	0.9190748299	0.2818724051
1331	0.919024815	0.281811633
1332	0.9190748299	0.281751939
1333	0.9191248503	0.2816411938
1334	0.9191248503	0.2815384811
1335	0.9193688792	0.2813736375
1336	0.9193188619	0.2813002095
1337	0.91926885	0.2811975546
1338	0.9193688792	0.2810570588
1339	0.9193188619	0.2809537484
1340	0.919418902	0.280852904
1341	0.9195189639	0.2807417503
1342	0.9194689302	0.2806543444
1343	0.9195189639	0.2805807606
1344	0.919569003	0.2804117274
1345	0.9196690976	0.2803325799
1346	0.9196690976	0.2802395802
1347	0.9198192804	0.2801011924
1348	0.9198693522	0.2799897193
1349	0.9199194295	0.2798886112
1350	0.9202046593	0.2797745186
1351	0.9202547493	0.279683207
1352	0.9203549458	0.2795894419
1353	0.9204050523	0.2795723538
1354	0.9204551642	0.2794638731
1355	0.9205554043	0.2793207922
1356	0.9207058055	0.2792014105
1357	0.9206556663	0.2791703325
1358	0.9207058055	0.2790452063
1359	0.9206556663	0.2789507271
1360	0.9207058055	0.2788269044
1361	0.9207559501	0.278778955
1362	0.9209565833	0.2786542651
1363	0.9210569327	0.2786084481
1364	0.921157304	0.2784733747
1365	0.9210569327	0.2784005484
1366	0.9211071156	0.2783077365
1367	0.9210067553	0.2782041596
1368	0.9211071156	0.2781235691
1369	0.921157304	0.2780682812
1370	0.9211071156	0.2779847487
1371	0.921157304	0.2778872537
1372	0.921157304	0.277791765
1373	0.921157304	0.2777139194
1374	0.921157304	0.2776303416
1375	0.9212074978	0.2775783314
1376	0.9212074978	0.2774790293
1377	0.9213079019	0.2773723394
1378	0.9215590079	0.2772695802
1379	0.9217097372	0.277161568
1380	0.9216092455	0.2770424591
1381	0.9217599913	0.2769746686
1382	0.9219610623	0.2768525665
1383	0.9220616308	0.2767786512
1384	0.9220616308	0.2767090149
1385	0.9220616308	0.2766457214
1386	0.9221119232	0.2765114495
1387	0.9222125245	0.2763997115
1388	0.9221622211	0.2762738439
1389	0.9221119232	0.2762409662
1390	0.9221119232	0.2762074377
1391	0.9220616308	0.2761634789
1392	0.9220616308	0.2761379063
1393	0.9221622211	0.276007557
1394	0.9221622211	0.2759243333
1395	0.9222628335	0.2758198791
1396	0.9222125245	0.2757010111
1397	0.9222125245	0.2756480536
1398	0.9222125245	0.2755481707
1399	0.9224137931	0.2754346525
1400	0.9223634677	0.2753232823
1401	0.922464124	0.2751951868
1402	0.9224137931	0.2751728654
1403	0.9226655024	0.2750145929
1404	0.9227662246	0.2749099454
1405	0.9227662246	0.2747946179
1406	0.9227662246	0.2747025296
1407	0.9227662246	0.2746244237
1408	0.9228165939	0.2745587478
1409	0.9229173491	0.2744488162
1410	0.9227662246	0.2743294506
1411	0.9227662246	0.2743073457
1412	0.9228669687	0.274202747
1413	0.9229677349	0.2741066481
1414	0.9230685231	0.2739990909
1415	0.9231189254	0.2739197371
1416	0.9230685231	0.273834864
1417	0.9232701655	0.2737365664
1418	0.9233710197	0.2736261476
1419	0.9233205898	0.2735145148
1420	0.9233710197	0.2734989964
1421	0.9234214551	0.2733697995
1422	0.9234214551	0.2733125813
1423	0.9233205898	0.2732331051
1424	0.9233205898	0.2732034225
1425	0.9233205898	0.2731232013
1426	0.9236061814	0.2730562566
1427	0.9236061814	0.2729968352
1428	0.9237070613	0.2728959816
1429	0.9237575096	0.2728227336
1430	0.9237070613	0.2726938143
1431	0.9237575096	0.272652963
1432	0.9237070613	0.2725817655
1433	0.9238584225	0.2724885187
1434	0.9239088873	0.2724401824
1435	0.9239088873	0.2723989575
1436	0.9239593576	0.272246232
1437	0.9239593576	0.2722013072
1438	0.9241612938	0.2721195189
1439	0.9241612938	0.2720361562
1440	0.9242622951	0.2719088167
1441	0.9242622951	0.2718473613
1442	0.924312804	0.2717752851
1443	0.924312804	0.2717227865
1444	0.9244138383	0.2716397522
1445	0.9243633184	0.271567242
1446	0.9245148948	0.2714620074
1447	0.9244643638	0.2713782725
1448	0.9245654313	0.2712628821
1449	0.924717074	0.2711537471
1450	0.924717074	0.2711084093
1451	0.924717074	0.2710245697
1452	0.9245654313	0.2709879198
1453	0.9245654313	0.2709209131
1454	0.9247676326	0.2708301391
1455	0.9248181967	0.2707529466
1456	0.9247676326	0.27067389
1457	0.9247676326	0.2705679262
1458	0.924717074	0.2704932286
1459	0.924717074	0.270410366
1460	0.924717074	0.270323868
1461	0.9247676326	0.2702190277
1462	0.9249193416	0.2701193067
1463	0.9249193416	0.269999957
1464	0.9249193416	0.2698951027
1465	0.9250205086	0.2698726826
1466	0.9249699223	0.269802896
1467	0.9251216978	0.2697340426
1468	0.9251216978	0.2696759035
1469	0.9251723006	0.269590855
1470	0.9251723006	0.2695447709
1471	0.925222909	0.2694754262
1472	0.925222909	0.269423381
1473	0.925273523	0.269301759
1474	0.925273523	0.2692349118
1475	0.9253241425	0.2691442054
1476	0.9253241425	0.2690786267
1477	0.9253241425	0.2690126042
1478	0.9253241425	0.2689316669
1479	0.9253241425	0.2688197749
1480	0.9253241425	0.2687349572
1481	0.925425398	0.2686380325
1482	0.925425398	0.2685252614
1483	0.925577323	0.2684404406
1484	0.925577323	0.2683544313
1485	0.925577323	0.2683096862
1486	0.9254760341	0.2682297339
1487	0.925577323	0.268116847
1488	0.925577323	0.2680539579
1489	0.925577323	0.2679843391
1490	0.9256279757	0.2679262509
1491	0.9257292978	0.2678678572
1492	0.925678634	0.2678379145
1493	0.9257799672	0.2677406666
1494	0.9261164623	0.2676590682
1495	0.9261164623	0.267545682
1496	0.9258813225	0.2674943932
1497	0.9258813225	0.2673961001
1498	0.9258813225	0.2673467539
